	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Fidelibacterota	33.5	50.5	217.0	9.0	56.5	564.0	154.5	6.5	318.5	50.0	639.5	181.5	2.0	338.0	21.5	38.0	76.5	292.5	271.5	97.5	100.0	0.0	149.5	83.5	1.0	374.0	48.5	94.5	287.0	120.5	161.5	410.0	33.0	286.0	324.5	313.5	187.5	498.5	299.5	717.5	374.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	14.5	308.5	0.0	87.5	95.0	157.5
Fibrobacterota	57.0	169.5	1241.5	30.5	177.0	1689.0	353.0	44.5	838.0	121.0	1449.0	764.0	6.0	1056.0	47.0	47.0	239.5	1287.5	805.5	681.5	255.0	4.0	501.5	346.0	6.0	720.0	178.5	239.5	549.0	269.0	201.0	1062.0	89.0	1057.5	1040.5	900.5	623.5	1265.5	805.5	2807.5	1548.5	2.0	1.0	4.0	2.5	1.0	2.0	7.5	3.0	94.0	1396.5	0.0	142.0	317.0	250.0
Candidatus Bipolaricaulota	5.0	39.0	172.0	6.0	49.0	280.0	113.0	1.5	147.0	33.0	380.5	70.0	1.0	233.5	5.5	6.0	41.0	198.0	197.0	83.5	47.0	1.0	94.5	53.0	1.0	142.0	39.0	36.0	160.0	34.0	106.0	270.0	21.0	144.0	300.0	255.0	127.5	296.5	146.0	364.5	195.5	0.0	1.5	0.0	1.0	0.0	0.0	1.0	0.0	11.0	164.5	1.0	8.0	184.0	443.0
Candidatus Omnitrophota	24.5	42.5	293.0	6.0	41.5	451.5	83.5	3.0	188.0	12.0	482.5	101.5	0.0	269.0	21.0	19.0	78.0	253.5	202.5	109.0	44.5	2.0	110.0	84.0	0.0	139.0	46.5	37.0	104.0	48.0	38.5	357.5	31.0	242.5	267.5	240.5	124.5	326.0	185.0	285.0	349.0	0.0	1.0	1.5	1.0	3.0	0.0	0.0	1.0	68.5	275.0	1.0	90.0	76.0	91.5
Caldisericota	9.0	21.5	119.0	6.0	17.5	229.5	33.0	0.0	40.0	6.0	165.0	48.5	1.0	116.5	2.0	3.0	38.5	109.5	86.5	71.5	10.0	0.0	71.0	22.5	3.0	93.5	13.0	18.0	128.5	40.5	57.0	222.5	15.0	90.5	106.0	104.5	51.0	193.0	94.0	281.0	243.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.5	16.0	134.0	0.0	20.5	45.0	27.5
Candidatus Aminicenantota	12.5	57.5	296.0	5.5	27.5	522.5	87.5	4.0	165.5	47.5	713.5	137.5	0.0	336.5	21.0	8.0	89.5	301.0	282.5	282.5	88.0	2.5	171.0	59.0	2.0	373.0	39.0	56.0	211.5	51.0	63.5	440.0	38.0	279.5	275.5	257.0	147.0	495.5	230.0	753.0	539.0	0.0	1.0	0.0	3.0	4.0	3.0	1.0	0.0	45.0	323.5	3.0	31.5	159.0	66.5
Atribacterota	11.5	63.5	319.5	11.0	23.5	536.5	183.0	15.0	155.0	56.5	526.5	303.0	0.5	273.0	33.5	22.0	75.0	224.0	278.0	98.5	107.5	0.0	145.5	115.5	2.0	287.0	59.0	60.5	114.0	105.5	51.0	354.0	22.0	252.5	395.5	304.5	151.5	457.5	297.5	670.0	451.0	0.5	0.0	0.0	0.0	0.0	2.0	1.0	0.0	61.5	168.5	1.0	156.5	117.5	222.0
Armatimonadota	298.0	412.0	2185.5	97.0	445.0	5288.0	1046.5	68.5	1912.5	375.5	4432.5	1257.5	11.0	2114.5	128.0	217.5	746.5	2874.0	1495.5	1037.5	715.0	19.0	1822.0	1162.5	14.0	1531.5	653.5	1095.0	5641.5	718.0	1173.0	3728.0	309.5	2055.0	2599.5	2338.0	1413.0	3602.0	2576.0	5797.5	4606.0	3.5	2.0	6.0	11.0	9.0	13.5	10.5	7.0	812.5	2487.5	9.5	968.0	1024.0	1614.5
Candidatus Microgenomatota	6.0	5.0	58.0	1.0	1.0	98.0	27.0	2.0	48.0	8.0	91.0	23.0	0.0	58.0	0.5	5.0	4.0	42.5	19.5	16.0	10.0	0.0	4.0	17.0	0.0	49.0	5.0	10.0	11.0	22.0	9.0	104.5	1.0	15.5	74.5	48.5	39.5	48.0	13.0	104.0	68.5	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	75.5	0.0	1.0	2.0	0.0
Dictyoglomota	44.0	175.5	736.5	19.0	83.5	1374.5	387.0	16.0	608.0	78.5	1176.0	283.0	4.0	739.0	25.0	17.5	163.5	667.5	1093.0	241.0	139.5	2.0	382.0	191.5	2.0	351.0	148.0	140.0	288.5	342.0	128.0	1095.5	104.5	685.0	911.5	807.0	379.0	905.5	707.5	1288.0	1752.5	2.0	2.5	2.0	3.0	3.0	3.0	3.0	3.0	97.0	765.5	1.0	105.5	319.0	168.0
Candidatus Latescibacterota	43.0	89.5	516.5	14.5	155.0	852.0	213.5	9.5	326.5	54.0	752.0	222.0	1.0	531.5	15.5	30.0	102.5	472.5	437.5	186.0	103.0	0.0	254.5	148.5	0.0	316.5	121.5	81.5	364.0	126.0	141.0	672.0	44.0	366.5	523.0	544.5	263.5	688.5	391.0	843.5	693.0	0.0	2.0	1.0	0.0	2.0	1.0	2.0	1.0	88.5	474.0	0.0	144.5	170.5	328.0
Elusimicrobiota	65.0	154.5	873.5	23.0	71.0	1301.0	314.0	31.5	628.5	123.5	1331.0	402.0	4.0	733.0	26.0	34.0	129.0	775.0	702.5	364.0	213.0	4.0	340.0	223.0	2.5	604.5	176.0	117.5	430.0	201.5	167.0	1025.5	109.0	502.5	861.5	806.5	465.5	846.0	637.0	1734.5	1180.5	0.0	4.0	2.0	2.0	2.5	6.0	7.0	6.0	142.0	824.0	1.0	95.0	275.0	391.5
Verrucomicrobiota	2124.0	4224.5	22888.0	766.5	2338.5	38926.5	10688.0	684.0	17147.5	3107.5	36808.5	12798.5	127.5	19737.5	1699.0	1512.5	8612.5	20777.0	24620.5	10450.5	7450.0	128.5	27555.0	10243.0	107.5	18738.0	7750.5	6365.5	18718.0	9603.5	7651.0	30736.5	2450.0	18326.5	20999.0	23921.0	12494.5	29999.0	24265.5	51324.5	34011.0	24.5	48.5	52.5	47.5	78.0	91.5	90.5	96.0	6196.5	26440.5	58.0	6089.5	8283.5	13874.5
Candidatus Saccharimonadota	743.5	1469.0	6355.0	226.0	431.5	7472.5	3777.5	335.0	7357.0	799.0	8572.0	7630.5	26.0	2748.0	584.5	412.0	3224.5	3152.5	10369.0	3380.5	2544.5	33.0	4927.5	3103.5	30.0	8000.0	1840.0	2365.0	9339.5	1075.0	1449.0	3863.5	258.0	6903.5	4241.5	5544.0	3382.5	5573.5	4702.5	13578.0	18577.0	12.5	21.0	23.5	22.5	27.5	26.0	31.5	34.0	2124.0	5054.5	13.0	3284.5	1749.0	7064.0
Kiritimatiellota	5.0	14.5	67.0	7.0	9.5	156.0	64.0	4.0	30.5	22.0	241.5	93.0	1.0	96.5	4.0	6.5	20.0	76.5	90.5	52.0	26.0	0.0	52.5	35.0	0.0	38.5	6.0	38.0	127.5	51.0	56.0	92.0	13.0	87.0	114.0	205.0	89.5	90.0	96.5	216.0	179.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	12.0	101.5	0.0	31.0	55.5	58.0
Gemmatimonadota	501.0	954.5	4311.0	177.0	509.0	8738.5	2458.0	291.5	6356.5	942.0	7394.0	2764.0	24.5	3823.0	273.5	1101.5	1972.5	3774.0	5309.0	3254.5	1918.5	27.0	2260.5	2220.0	25.0	4733.5	1469.0	1649.5	4341.0	1695.5	2076.5	4927.5	448.5	5013.5	3306.0	5223.0	2620.0	6447.0	4350.0	10694.5	11979.0	10.0	8.0	19.0	6.5	29.5	19.5	24.5	30.0	1686.0	4705.0	17.5	3356.5	1756.0	5855.5
Candidatus Hydrogenedentota	0.0	0.0	61.0	2.0	1.0	64.0	5.0	0.0	16.5	2.0	30.0	7.0	0.0	35.0	0.0	0.0	1.0	18.0	6.5	25.0	2.0	0.0	30.5	3.0	0.0	18.0	1.0	2.0	0.0	0.0	20.0	27.0	0.0	24.0	23.0	16.0	4.5	38.0	30.0	15.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	3.0	0.0
Candidatus Sumerlaeota	36.0	88.0	679.0	22.0	61.5	859.0	239.5	10.0	362.5	69.0	657.0	254.0	4.0	416.0	38.5	46.5	108.5	598.0	587.5	250.5	125.5	1.0	234.5	170.5	3.0	410.5	110.0	126.0	336.5	149.0	127.0	705.5	35.0	396.5	516.5	630.0	295.5	703.0	558.0	1180.0	732.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	6.0	217.5	414.0	1.0	98.5	275.5	516.5
Aquificota	296.0	159.0	873.0	35.5	140.5	1367.5	324.0	32.0	556.5	106.0	1451.0	534.5	5.0	891.0	39.5	52.5	259.5	808.0	993.5	307.5	238.5	5.5	404.0	246.0	3.0	455.0	163.5	201.5	633.0	325.0	292.0	1232.0	115.0	790.0	1028.5	899.5	491.0	991.0	850.0	1462.0	1052.0	1.0	1.0	5.0	4.0	2.0	1.0	4.5	3.5	177.5	1049.5	2.0	98.0	284.5	389.5
Chloroflexota	826.5	1587.5	9100.5	314.5	1167.0	14143.5	6019.0	582.0	6616.0	1162.0	11504.5	5406.5	43.0	6908.5	462.0	659.5	4134.0	7243.5	8775.0	5066.0	2317.5	38.5	4441.5	2920.0	37.5	8580.5	1940.0	2489.0	7831.0	2751.5	3929.0	10075.0	758.0	8101.0	7480.0	8128.0	4897.5	13941.0	7199.5	16617.5	11192.5	12.5	13.0	24.0	25.5	29.5	30.0	31.0	34.5	2187.0	9641.5	23.5	3759.5	3592.5	12385.0
Thermotogota	119.5	382.5	1792.5	82.5	192.5	3868.0	918.5	162.0	1074.5	274.0	3286.0	911.5	7.0	2104.5	209.0	102.5	449.5	1970.0	1771.5	783.0	570.5	8.5	882.5	632.5	6.0	1287.5	275.5	279.0	1240.5	584.0	496.5	2607.0	277.5	1718.0	2151.0	2262.0	1132.5	2604.5	1758.5	3452.5	1972.5	1.0	3.0	3.0	5.5	9.0	7.0	5.5	6.0	398.0	2191.5	4.0	413.0	745.0	830.0
Deferribacterota	114.5	203.5	1135.0	62.5	138.5	2088.5	603.0	30.0	793.5	193.0	1852.0	794.0	3.0	843.0	82.0	42.5	333.0	870.5	1066.5	530.5	315.5	8.0	497.0	508.0	1.0	803.5	202.5	319.5	897.0	446.0	339.5	1614.0	117.0	866.0	1034.0	1160.0	782.5	1752.5	1180.0	1815.0	1533.0	1.0	3.0	3.0	3.0	5.5	1.0	1.5	3.0	250.5	1233.0	0.0	250.0	418.0	668.0
Chrysiogenota	17.0	37.0	202.0	11.5	32.0	339.5	110.0	3.5	162.5	43.0	308.0	150.0	1.0	203.5	6.0	15.0	44.0	175.0	231.5	128.5	99.5	1.0	146.0	68.0	0.0	165.0	80.5	42.0	97.5	39.0	105.5	278.5	28.0	143.5	227.5	282.5	92.0	254.5	199.0	242.0	374.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	81.5	237.0	1.0	212.0	44.0	67.0
Thermodesulfobacteriota	1234.0	3141.5	14513.0	607.5	3540.0	26383.5	7570.0	438.5	12163.5	2126.0	26758.5	8815.5	84.0	15328.5	869.5	1194.0	4803.5	14437.0	16459.5	7583.0	6830.5	78.5	7702.0	5411.0	93.5	12173.5	3726.0	4230.5	11730.5	5267.5	5346.5	20838.5	1741.0	12769.0	15818.5	17346.0	8700.5	22987.5	15545.5	32060.0	24619.5	22.5	44.5	49.0	42.5	59.0	44.5	64.0	61.5	3125.0	16381.0	51.5	5214.5	5391.5	30591.5
Actinomycetota	150639.0	613360.5	1217038.0	40506.5	117876.5	1540326.5	1127601.5	149991.5	1261124.0	225839.0	1434578.5	1770807.0	8074.5	560366.5	147561.0	133214.5	670001.5	478590.0	1569127.0	614261.0	378642.0	5127.0	768389.5	520143.0	5316.5	1245621.5	360224.5	449235.5	1795828.0	1174446.5	432579.0	956611.5	52894.5	1232302.5	711001.5	1167829.5	559807.5	1452052.5	1234293.5	2979043.0	2498929.0	3080.0	3481.5	3506.0	3297.5	4922.0	4395.5	5275.5	5423.5	769982.5	1221626.0	4323.5	1150202.0	549879.5	2501471.0
Planctomycetota	6862.0	19322.0	114913.5	3773.0	9851.5	169354.5	38813.0	2468.0	59536.5	15056.5	168136.5	50837.0	492.0	93994.0	4204.0	5804.0	27666.5	94722.5	50597.5	41004.5	29508.5	463.0	44411.0	37780.5	470.0	83906.0	19277.5	26093.0	86759.0	30746.5	50254.0	158930.5	12840.5	80824.0	111280.0	105585.0	63697.0	125748.5	111136.0	225345.5	128626.0	131.5	111.5	271.0	231.0	353.0	338.0	423.0	361.5	11171.0	75346.0	162.5	18065.5	23440.5	44240.0
Spirochaetota	911.5	3373.0	11400.0	489.5	1490.5	22673.0	8384.5	345.0	14151.0	1693.0	22825.5	8572.5	49.5	9279.5	827.5	514.5	3081.5	8642.0	9393.5	5666.5	3159.5	49.5	5538.5	4618.0	49.0	9410.5	2266.5	3053.5	8875.0	5147.0	3467.0	14168.0	1156.5	8869.5	10360.0	11900.5	6848.0	18328.0	10070.5	22767.5	19083.5	22.0	25.0	38.0	33.5	42.5	42.5	47.0	47.5	2511.5	11430.0	25.0	3554.5	4151.5	7014.0
Chlamydiota	882.5	1766.5	8964.0	454.5	1379.0	15917.5	2833.5	241.5	6267.0	1625.0	18799.0	7484.5	49.5	7044.5	652.5	645.0	3365.5	8607.5	7555.5	6441.5	4374.5	45.5	5967.0	4205.0	43.5	8248.0	2085.5	4174.5	11462.0	3639.0	3757.0	12157.5	723.5	9115.5	8289.0	11608.5	7530.0	16640.0	10906.5	24588.0	18017.5	16.0	8.0	34.5	27.0	33.5	38.0	47.5	72.0	1748.5	7769.5	19.5	2398.5	2775.0	5414.5
Candidatus Parcubacteria	1.0	7.0	17.0	0.0	4.0	33.5	6.0	0.0	27.0	3.0	46.5	23.0	0.0	31.0	1.0	0.0	20.0	40.0	24.0	1.0	0.0	0.0	10.0	21.0	0.0	29.5	5.0	13.0	19.0	1.0	11.0	40.0	9.0	15.0	32.0	33.0	5.0	49.5	40.5	154.5	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0	0.0	0.0	0.0	34.5
Candidatus Absconditibacteriota	35.5	70.5	395.0	23.0	43.0	583.0	329.0	13.0	617.0	91.5	1065.0	227.5	0.0	370.0	50.5	14.0	136.5	372.0	200.0	159.5	118.0	2.0	257.0	249.0	1.0	415.5	65.5	103.0	267.5	178.5	94.0	447.5	0.0	329.0	268.0	400.5	251.5	660.0	533.0	866.0	1124.5	1.0	0.0	2.5	1.0	0.0	2.0	2.0	1.5	39.0	322.0	2.0	86.0	169.0	243.0
Lentisphaerota	18.5	83.5	258.0	13.0	52.5	835.0	158.5	8.0	312.0	33.5	419.5	292.5	2.0	331.5	10.5	18.0	88.0	320.5	361.0	157.5	54.0	1.0	164.5	104.0	0.0	195.5	76.5	50.5	194.0	147.5	252.0	780.0	104.0	263.0	364.5	1142.5	197.0	1142.0	309.0	638.5	440.5	1.0	0.5	0.0	1.0	0.0	1.0	2.0	0.0	83.0	316.5	1.0	113.0	111.0	163.0
Candidatus Poribacteria	2.0	1.0	22.0	0.0	7.0	53.0	6.0	0.0	0.0	1.5	43.0	14.5	0.0	11.0	0.0	2.0	4.0	23.5	19.0	8.0	5.0	0.0	3.0	3.0	0.0	0.0	5.0	12.0	19.5	0.5	1.0	28.0	2.5	9.0	21.0	18.5	14.0	16.0	21.5	37.5	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	0.0	9.0	5.5
Candidatus Altimarinota	32.5	48.5	271.5	29.0	34.5	817.0	87.0	8.0	2828.0	49.5	1070.5	121.0	3.0	254.0	92.5	25.0	138.0	272.5	312.5	170.0	138.0	4.0	142.5	78.0	1.0	228.5	110.0	124.0	307.0	71.0	58.5	448.0	21.0	244.0	263.5	336.0	229.5	547.5	411.5	1380.5	791.5	0.0	1.0	0.5	0.0	0.0	0.0	4.0	5.0	53.0	224.0	1.0	92.0	89.0	140.0
candidate division WWE3	39.5	108.0	346.0	35.0	73.0	991.0	122.5	13.0	274.5	86.0	1127.0	236.5	3.0	316.0	9.0	17.5	91.0	442.0	180.5	240.5	113.0	5.0	170.0	124.5	3.0	231.0	40.5	104.0	182.5	130.5	75.0	796.0	88.5	488.5	697.5	644.0	484.5	955.5	387.0	732.0	703.5	1.0	0.0	1.0	0.0	2.0	0.0	2.0	3.0	58.0	761.5	1.0	59.0	326.0	223.0
Candidatus Cloacimonadota	18.5	62.5	218.5	10.0	21.0	377.5	64.5	2.0	213.5	33.5	484.0	122.0	1.0	234.0	4.0	6.0	51.0	255.5	234.0	181.0	70.0	0.0	131.0	77.5	0.0	134.5	55.5	37.5	138.0	79.5	62.5	321.5	15.0	202.5	260.5	227.0	138.0	332.5	199.5	417.5	248.5	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	64.0	188.5	1.0	81.5	48.0	293.5
Synergistota	80.5	320.0	960.0	43.0	389.0	2355.5	1021.5	31.5	748.5	164.0	2475.0	1006.0	8.0	1359.5	82.0	127.0	405.5	1042.5	1036.0	724.5	348.0	9.0	719.0	480.0	7.5	1115.5	240.5	318.0	893.0	534.0	388.0	1799.5	171.5	980.5	1254.5	1441.5	727.0	2078.0	1176.0	2452.5	3948.5	0.5	3.0	4.5	5.0	6.0	5.0	5.0	11.5	264.0	1272.0	1.0	196.5	433.0	709.5
Mycoplasmatota	641.5	1950.0	8864.0	321.5	1541.5	15537.5	4355.5	312.0	7767.0	1261.5	19587.0	6330.5	48.0	9668.0	508.5	570.5	2431.5	7226.5	7486.5	4288.5	2699.5	76.0	5229.0	2851.5	47.0	7168.0	1583.5	2274.5	5787.0	2993.0	2480.5	19508.0	798.0	9632.0	9692.5	11853.0	4850.0	10948.0	7855.5	16311.0	12656.5	55.0	57.5	18.0	24.5	19.0	33.5	37.5	35.0	1880.5	9463.0	84.0	88564.0	3045.5	5155.0
Candidatus Methylomirabilota	36.5	79.0	528.0	19.5	323.5	873.0	172.5	8.0	342.0	50.0	743.5	317.0	3.0	481.0	30.5	27.0	207.5	441.5	369.5	281.0	138.5	1.0	269.0	156.5	5.0	305.5	96.5	100.0	255.0	82.5	136.5	564.0	50.0	432.5	412.0	499.5	323.5	799.5	598.0	1152.0	804.5	0.0	1.5	1.5	0.0	2.0	1.0	3.0	1.0	213.5	552.0	0.0	112.0	252.0	224.5
Candidatus Calescibacteriota	3.0	5.0	39.5	0.0	9.0	37.5	1.0	0.0	17.5	6.0	37.5	20.5	0.0	67.5	1.0	0.0	1.0	49.0	34.5	24.0	9.0	2.0	15.0	9.0	0.0	0.0	0.0	0.0	0.0	24.0	7.0	75.5	0.0	4.5	58.5	16.0	9.0	27.0	10.5	26.5	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.5	0.0	6.0
candidate division JL-ETNP-Z39	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
